"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Rainbow","RA","2016-03-22","RA-773","Edmonton","824.1","40.1","0.44","1.9","5","12","0.38","4.4","3.72","6.38","8.07","7.62","5.77","2.42","0.27","0.9","0.2","1.05","0.23","3.11","2.84","5.13","6.73","6.53","5.05","2.15","0.29","0.95","0.21","1.1","51.4","82.1","125.8","176.1","237.5","297.6","355.2","416.9","487.2","593.7","688.7","",""
"Rainbow","RA","2016-02-04","RA-108","Edmonton","823","40.3","0.45","2.3","8","15","0.49","4.22","3.74","5.3","6.19","6.78","6.5","2.75","0.22","0.49","0.25","0.77","0.3","2.99","2.85","4.27","5.17","5.82","5.7","2.45","0.24","0.52","0.26","0.81","","","","","","","","","","","","",""
"Rainbow","RA","2016-01-07","RA-100","Edmonton","821.1","40.7","0.51","2.4","7","12","0.37","3.94","3.72","5.49","6.56","7.21","6.4","3.21","0.24","0.57","0.27","0.88","0.23","2.8","2.85","4.43","5.49","6.2","5.62","2.87","0.26","0.6","0.29","0.93","","","","","","","","","","","","",""
"Rainbow","RA","2015-12-02","RA-084","Edmonton","828.3","39.2","0.51","2.4","8","15","0.58","4.66","3.91","5.52","6.37","6.86","6.12","3.25","0.25","0.63","0.28","0.92","0.35","3.28","2.97","4.42","5.29","5.85","5.33","2.88","0.27","0.66","0.29","0.96","61","97.1","148.9","190.1","239.8","295.6","352.6","417.5","489.4","601.4","700","",""
"Rainbow","RA","2015-11-01","RA-070","Edmonton","824.6","40","0.41","2.2","5","8","0.61","4.75","3.85","5.53","6.54","7.02","5.91","2.78","0.24","0.6","0.27","0.87","0.37","3.36","2.93","4.45","5.45","6.02","5.17","2.47","0.26","0.63","0.29","0.92","43.3","82.1","137.8","185.6","237.1","291.8","347.5","412.7","487.5","601.5","712.8","",""
"Rainbow","RA","2015-10-04","RA-060","Edmonton","824.8","39.9","0.59","2.7","8","16","0.64","5.5","3.92","5.28","6.24","6.71","6.25","2.59","0.19","0.4","0.23","0.6","0.39","3.89","2.98","4.24","5.2","5.74","5.46","2.3","0.2","0.42","0.24","0.63","49","98.9","150.7","197.6","253","309.9","369","433.2","517.7","654.6","","",""
"Rainbow","RA","2015-09-10","RA-045","Edmonton","826.8","39.5","0.52","2.5","9","16","0.51","4.48","4.44","5.48","6.24","6.71","6.18","2.54","0.22","0.5","0.24","0.73","0.31","3.17","3.37","4.39","5.18","5.73","5.39","2.25","0.24","0.53","0.25","0.77","35.5","68.7","112","166.2","222.1","281.6","341.2","409.1","482.4","594.9","699.1","",""
"Rainbow","RA","2015-08-01","RA-027","Edmonton","832.4","38.3","0.49","2.4","7","13","0.28","2.84","3.72","5.23","6.39","7.09","6.53","3.25","0.22","0.51","0.25","0.83","0.17","1.99","2.81","4.17","5.28","6.02","5.66","2.86","0.23","0.53","0.26","0.86","","","","","","","","","","","","",""
"Rainbow","RA","2015-07-03","RA-117","Edmonton","817.6","41.4","0.45","2.2","7","11","0.58","3.91","6.9","6.61","6.78","6.75","5.47","2.3","0.26","0.56","0.23","0.79","0.36","2.8","5.3","5.37","5.7","5.83","4.83","2.06","0.28","0.6","0.25","0.84","","","","","","","","","","","","",""
"Rainbow","RA","2015-06-01","RA-107","Edmonton","820.5","40.8","0.43","2.2","6","9","0.55","4.03","5.98","6","6.55","6.88","6.02","3.13","0.25","0.57","0.25","0.87","0.34","2.87","4.58","4.85","5.49","5.92","5.29","2.8","0.27","0.61","0.27","0.92","40.7","79.2","130.8","176","225.4","280.6","336.1","401.6","473","579.1","671.6","",""
