"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Pembina","P","2016-01-01","P-758","Edmonton","824","40.1","0.47","2","7","18","0.39","3.76","3.33","5.97","7.61","7.41","5.82","3.07","0.25","0.85","0.22","1.08","0.24","2.66","2.54","4.8","6.35","6.35","5.09","2.73","0.27","0.9","0.23","1.14","35.7","74.3","124.4","174.4","235.1","301.5","367","435.9","519.6","657.1","","",""
"Pembina","P","2015-11-01","P-693","Edmonton","820.9","40.7","0.38","1.8","5","12","0.46","4.72","3.55","6.42","8.29","7.65","5.92","3.08","0.31","1.06","0.23","1.24","0.28","3.35","2.72","5.19","6.94","6.58","5.2","2.75","0.33","1.12","0.24","1.31","48.9","85.7","135.8","177.1","225.9","285","344.8","410.9","482.3","585.4","668.9","",""
"Pembina","P","2015-09-01","P-531","Edmonton","821.3","40.6","0.42","1.8","5","12","0.46","4.54","3.45","6.36","8.22","7.88","6.3","2.46","0.28","0.97","0.22","1.16","0.28","3.22","2.64","5.14","6.88","6.78","5.53","2.2","0.3","1.03","0.23","1.22","35.4","68.2","113.6","163.7","220.1","280.9","340.7","406.3","477.4","581.6","663.3","",""
"Pembina","P","2015-07-09","P-482","Edmonton","823.7","40.1","0.42","1.9","6","13","0.49","4.23","3.84","6.77","8.18","7.42","5.52","2.66","0.3","0.97","0.21","1.16","0.3","2.99","2.93","5.46","6.83","6.37","4.84","2.37","0.32","1.03","0.22","1.22","","","","","","","","","","","","",""
"Pembina","P","2015-05-02","P-426","Edmonton","823.4","40.2","0.4","1.8","5","11","0.43","4.03","3.48","5.99","7.45","7.29","6.19","2.82","0.2","0.73","0.2","0.95","0.26","2.86","2.66","4.83","6.22","6.25","5.42","2.51","0.21","0.77","0.21","1","44.8","90.6","130.4","173.2","220.4","278.4","335.5","393.4","470.5","567.3","635.4","",""
"Pembina","P","2015-03-02","P-361","Edmonton","819.4","41","0.32","1.6","4","9","0.58","4.36","3.47","6.29","7.81","7.52","6.01","2.66","0.26","0.86","0.23","1.06","0.35","3.1","2.66","5.09","6.55","6.48","5.29","2.38","0.28","0.91","0.24","1.12","","","","","","","","","","","","",""
"Pembina","P","2015-01-03","P-298","Edmonton","821.2","40.7","0.33","1.7","4","9","0.63","4.87","3.59","5.99","7.14","6.65","5.91","2.59","0.22","0.68","0.16","0.67","0.38","3.45","2.75","4.84","5.98","5.72","5.19","2.31","0.24","0.72","0.17","0.71","","","","","","","","","","","","",""
"Pembina","P","2012-04-09","P-404","Edmonton","824.4","40","0.43","1.4","ND","2","0.43","3.95","2.54","5.48","7.43","7.6","5.76","2.99","0.31","0.88","0.25","1.26","0.26","2.79","1.94","4.41","6.2","6.51","5.04","2.66","0.33","0.93","0.26","1.33","37.5","86","128.8","171.8","219.8","275.2","330.4","392.9","458.8","545.7","611.9","703.6",""
"Pembina","P","2011-12-01","P-498","Edmonton","828.2","39.2","0.34","2.1","4","9","0.46","3.88","3.14","5.63","6.95","6.85","5.66","2.68","0.22","0.75","0.22","1.01","0.28","2.73","2.38","4.51","5.77","5.84","4.93","2.37","0.23","0.79","0.23","1.06","80.1","102.4","144.8","191.3","244.7","299.8","354.8","414","476.7","562.7","623.4","696.8",""
"Pembina","P","2011-11-02","P-739","Edmonton","827.1","39.4","0.39","2","5","10","0.51","4.05","3.09","5.67","7.04","6.8","5.29","2.65","0.23","0.79","0.22","1","0.3","2.85","2.35","4.55","5.85","5.81","4.61","2.35","0.25","0.83","0.23","1.05","","","","","","","","","","","","",""
"Pembina","P","2011-10-05","P-711","Edmonton","830.1","38.8","0.39","2.1","4","9","0.53","3.86","2.65","4.89","6.13","6.09","5.01","2.26","0.2","0.7","0.2","0.92","0.31","2.71","2.01","3.91","5.08","5.18","4.35","2","0.21","0.73","0.21","0.96","","","","","","","","","","","","",""
"Pembina","P","2011-09-02","P-682","Edmonton","832.4","38.3","0.4","2.2","6","14","0.28","2.87","2.74","5.27","7.01","7.26","6.16","3.01","0.22","0.77","0.23","1.08","0.17","2.02","2.07","4.2","5.79","6.16","5.34","2.65","0.23","0.81","0.24","1.13","68.1","94.7","147.8","194.8","249.6","305.9","365.2","427.7","500.4","605.9","688.4","",""
"Pembina","P","2011-08-10","P-661","Edmonton","827.3","39.4","0.39","2","5","11","0.61","4.42","3.4","5.69","6.67","6.38","4.61","1.95","0.25","0.79","0.21","1.06","0.36","3.12","2.59","4.57","5.55","5.45","4.02","1.73","0.27","0.83","0.22","1.11","","","","","","","","","","","","",""
"Pembina","P","2011-07-03","P-461","Edmonton","830.3","38.7","0.4","2.1","6","11","0.07","2.22","2.47","5.37","7.15","7.32","5.7","2.45","0.23","0.81","0.25","1.18","0.04","1.56","1.87","4.3","5.93","6.24","4.96","2.17","0.25","0.85","0.26","1.23","","","","","","","","","","","","",""
"Pembina","P","2011-06-01","P-040","Edmonton","826.7","39.5","0.31","1.8","3","6","0.51","4.22","3.19","5.73","6.94","6.58","4.87","2.2","0.24","0.79","0.21","1","0.3","2.98","2.43","4.6","5.77","5.63","4.25","1.95","0.26","0.83","0.22","1.05","37.8","78.8","123.3","174.7","234.3","289.8","348.5","409.5","472.4","559.1","621.7","696.6",""
"Pembina","P","2011-05-03","P-418","Edmonton","826.4","39.5","0.35","1.8","4","7","0.44","3.8","2.82","5.83","7.99","8.55","7.19","3.48","0.25","0.96","0.29","1.4","0.27","2.68","2.14","4.68","6.65","7.31","6.28","3.09","0.27","1.01","0.31","1.47","","","","","","","","","","","","",""
"Pembina","P","2011-04-01","P-393","Edmonton","821.3","40.6","0.31","1.7","3","5","0.41","3.49","3.11","5.78","7.24","7.28","5.78","2.88","0.25","0.79","0.24","1.06","0.25","2.48","2.38","4.67","6.07","6.27","5.08","2.57","0.27","0.84","0.25","1.12","","","","","","","","","","","","",""
"Pembina","P","2011-03-03","P-364","Edmonton","825.9","39.7","0.4","2","5","11","0.51","4","3.49","5.74","6.84","6.62","5.64","2.75","0.25","0.79","0.23","1","0.3","2.84","2.66","4.61","5.7","5.67","4.93","2.44","0.27","0.83","0.24","1.05","60.9","97.1","148.8","194.7","251.2","308.8","372","437.5","515","636.3","","",""
